"text","favorited","favoriteCount","replyToSN","created_at","truncated","replyToSID","id","replyToUID","statusSource","screen_name","retweetCount","isRetweet","retweeted","longitude","latitude","from_user","reply_to","users_mentioned","retweet_from","hashtags_used"
"#RayoEvolizador
Crisis nivel: Yo apoyo a mi m√©dico/editor/sastre/chef/ las profesiones necesarias para llegar a fin‚Ä¶ https://t.co/RMfQ6Qy4zz",FALSE,4,,2018-03-01 18:55:17,TRUE,,"969284958039740417",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tazisupay",3,FALSE,FALSE,,,"tazisupay",,,,"#RayoEvolizador"
"RT @FlokiBoliviano: #RayoEvolizador https://t.co/vMPPyNVXBe",FALSE,0,,2018-03-01 18:53:06,FALSE,,"969284410402107395",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hayato_00014",19,TRUE,FALSE,,,"Hayato_00014",,"FlokiBoliviano","FlokiBoliviano","#RayoEvolizador"
"RT @FlokiBoliviano: #RayoEvolizador https://t.co/vMPPyNVXBe",FALSE,0,,2018-03-01 18:49:36,FALSE,,"969283527962488832",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElReNOHabla",19,TRUE,FALSE,,,"ElReNOHabla",,"FlokiBoliviano","FlokiBoliviano","#RayoEvolizador"
"@noticiasfides @SDoriaMedina Evo Morales cerrando empresas para beneficiar a los chinos. Mientras otros emprendedor‚Ä¶ https://t.co/NoNITUEGY0",FALSE,0,"noticiasfides",2018-03-01 18:46:06,TRUE,"969199205859364865","969282650530897920","209279715","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","troymaclureshow",0,FALSE,FALSE,,,"troymaclureshow","noticiasfides","noticiasfides SDoriaMedina",,
"RT @richardrojasi: #RayoEvolizador https://t.co/xpgnQbNgLH",FALSE,0,,2018-03-01 18:45:39,FALSE,,"969282533862051840",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElReNOHabla",24,TRUE,FALSE,,,"ElReNOHabla",,"richardrojasi","richardrojasi","#RayoEvolizador"
"RT @UCruceno: #RayoEvolizador https://t.co/wSMxaO2hxx",FALSE,0,,2018-03-01 18:45:35,FALSE,,"969282518938775552",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vanessapm18",8,TRUE,FALSE,,,"vanessapm18",,"UCruceno","UCruceno","#RayoEvolizador"
"RT @PabloEid: No pod√≠a falta @evoespueblo 

#RayoEvolizador https://t.co/dqQ6FCwMQL",FALSE,0,,2018-03-01 18:44:58,FALSE,,"969282363070042113",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jimbowfreak",8,TRUE,FALSE,,,"jimbowfreak",,"PabloEid evoespueblo","PabloEid","#RayoEvolizador"
"#RayoEvolizador https://t.co/7dS1GNxu4w",FALSE,0,,2018-03-01 18:42:54,FALSE,,"969281843114790912",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JuanK4rl0z",0,FALSE,FALSE,,,"JuanK4rl0z",,,,"#RayoEvolizador"
"RT @luistigre: #RayoEvolizador https://t.co/KarnX0W33h",FALSE,0,,2018-03-01 18:42:22,FALSE,,"969281710172135424",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Percyparqueado",8,TRUE,FALSE,,,"Percyparqueado",,"luistigre","luistigre","#RayoEvolizador"
"RT @LetteLop: #RayoEvolizador https://t.co/VFb8Mr90FT",FALSE,0,,2018-03-01 18:42:17,FALSE,,"969281688911142914",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cartagenarocha",34,TRUE,FALSE,,,"cartagenarocha",,"LetteLop","LetteLop","#RayoEvolizador"
"#RayoEvolizador https://t.co/sIDCQPWpKX",FALSE,1,,2018-03-01 18:42:13,FALSE,,"969281670355529729",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElOtroAmarillo",0,FALSE,FALSE,,,"ElOtroAmarillo",,,,"#RayoEvolizador"
"RT @richardrojasi: #RayoEvolizador https://t.co/xpgnQbNgLH",FALSE,0,,2018-03-01 18:42:06,FALSE,,"969281640001429504",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LetteLop",24,TRUE,FALSE,,,"LetteLop",,"richardrojasi","richardrojasi","#RayoEvolizador"
"RT @ClaudiaLampe: Para no olvidar que lo que pasa en tuiter NO lo entienden en facebook. #RayoEvolizador",FALSE,0,,2018-03-01 18:40:43,FALSE,,"969281293174353920",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alebalcazar",5,TRUE,FALSE,,,"alebalcazar",,"ClaudiaLampe","ClaudiaLampe","#RayoEvolizador"
"RT @axraythel: #RayoEvolizador Grandes verdades @evoespueblo @gmma18 @noticiasfides @khato_tkatari https://t.co/QGHAqgT5kW",FALSE,0,,2018-03-01 18:40:33,FALSE,,"969281252594462720",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","milicita779",20,TRUE,FALSE,,,"milicita779",,"axraythel evoespueblo gmma18 noticiasfides khato_tkatari","axraythel","#RayoEvolizador"
"#rayoevolizador https://t.co/0eDdFU2V5y",FALSE,0,,2018-03-01 18:38:21,FALSE,,"969280700087263235",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","16ondeathrow_",0,FALSE,FALSE,,,"16ondeathrow_",,,,"#rayoevolizador"
"RT @MAlcarazFlores: Uh! #RayoEvolizador https://t.co/tt3Tg2oQdg",FALSE,0,,2018-03-01 18:34:41,FALSE,,"969279776073617410",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hayato_00014",4,TRUE,FALSE,,,"Hayato_00014",,"MAlcarazFlores","MAlcarazFlores","#RayoEvolizador"
"RT @nunca_estoy: Ten√≠a que hacerlo...
#RayoEvolizador https://t.co/fVR4bwVMlF",FALSE,0,,2018-03-01 18:34:08,FALSE,,"969279635631591424",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iRivirente",17,TRUE,FALSE,,,"iRivirente",,"nunca_estoy","nunca_estoy","#RayoEvolizador"
"RT @MAlcarazFlores: Uh! #RayoEvolizador https://t.co/tt3Tg2oQdg",FALSE,0,,2018-03-01 18:33:29,FALSE,,"969279475379834880",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mauzeta",4,TRUE,FALSE,,,"mauzeta",,"MAlcarazFlores","MAlcarazFlores","#RayoEvolizador"
"RT @LetteLop: #RayoEvolizador https://t.co/VFb8Mr90FT",FALSE,0,,2018-03-01 18:33:07,FALSE,,"969279381158932480",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lopez__fer",34,TRUE,FALSE,,,"lopez__fer",,"LetteLop","LetteLop","#RayoEvolizador"
"#RayoEvolizador
#HefectoHebo
¬øQu√© pasa si pones bur√≥cratas y ahijados donde antes hab√≠a ejecutivos amenazados con p‚Ä¶ https://t.co/Ad3N9RmEvj",FALSE,0,,2018-03-01 18:30:34,TRUE,,"969278740151848960",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paranoicafierit",0,FALSE,FALSE,,,"paranoicafierit",,,,"#RayoEvolizador #HefectoHebo"
"RT @LetteLop: #RayoEvolizador https://t.co/VFb8Mr90FT",FALSE,0,,2018-03-01 18:30:21,FALSE,,"969278684912898050",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reyesanniet",34,TRUE,FALSE,,,"reyesanniet",,"LetteLop","LetteLop","#RayoEvolizador"
"Esta bueno y todo lo del #RayoEvolizador pero ahora la prioridad seria que pasen las fotos que se filtraron del pack de Pamela Justiniano",FALSE,2,,2018-03-01 18:29:21,FALSE,,"969278433896300544",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mejigaal",0,FALSE,FALSE,,,"mejigaal",,,,"#RayoEvolizador"
"RT @LetteLop: #RayoEvolizador https://t.co/gsPcxamEOs",FALSE,0,,2018-03-01 18:29:01,FALSE,,"969278348269637632",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","torrezeduardo",8,TRUE,FALSE,,,"torrezeduardo",,"LetteLop","LetteLop","#RayoEvolizador"
"RT @PabloEid: Demasiado sinverg√ºenza para negarlo.

#RayoEvolizador https://t.co/OeMq5KDYRz",FALSE,0,,2018-03-01 18:28:16,FALSE,,"969278160197111810",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mauzeta",29,TRUE,FALSE,,,"mauzeta",,"PabloEid","PabloEid","#RayoEvolizador"
"RT @richardrojasi: #RayoEvolizador https://t.co/xpgnQbNgLH",FALSE,0,,2018-03-01 18:28:15,FALSE,,"969278156698943489",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rud_oz",24,TRUE,FALSE,,,"rud_oz",,"richardrojasi","richardrojasi","#RayoEvolizador"
"#RayoEvolizador
#HefectoHebo
Si la competencia usa ciencia en lugar de burocracia ¬øPodr√° salvar el Hebo a su empres‚Ä¶ https://t.co/eylaI52sdJ",FALSE,0,,2018-03-01 18:28:03,TRUE,,"969278107558477824",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paranoicafierit",0,FALSE,FALSE,,,"paranoicafierit",,,,"#RayoEvolizador #HefectoHebo"
"#RayoEvolizador https://t.co/xpgnQbNgLH",FALSE,32,,2018-03-01 18:25:43,FALSE,,"969277518200168450",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","richardrojasi",24,FALSE,FALSE,,,"richardrojasi",,,,"#RayoEvolizador"
"RT @asaoyvino: #RayoEvolizador 
Gracias proceso de cambio.. https://t.co/dtejiZQKSA",FALSE,0,,2018-03-01 18:25:29,FALSE,,"969277459781832705",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","torrezeduardo",6,TRUE,FALSE,,,"torrezeduardo",,"asaoyvino","asaoyvino","#RayoEvolizador"
"RT @said_saaga: #RayoEvolizador Ì†ΩÌπÉ https://t.co/UUKXaof2PA",FALSE,0,,2018-03-01 18:25:09,FALSE,,"969277376868835328",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alanliza16",5,TRUE,FALSE,,,"Alanliza16",,"said_saaga","said_saaga",
"RT @diarioeldeber: #EXTRA El #RayoEvolizador se hace viral en las redes https://t.co/HkdrKvSdxO https://t.co/XM3I9Ci0pI",FALSE,0,,2018-03-01 18:24:39,FALSE,,"969277250309894144",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lore_pc_",67,TRUE,FALSE,,,"lore_pc_",,"diarioeldeber","diarioeldeber","#EXTRA #RayoEvolizador"
"RT @Axel1Ray1: #RayoEvolizador Evo cambio la Educaci√≥n para nuestro hijos @MindeGobierno @mincombolivia @minedubol https://t.co/KG64mwZ6OD",FALSE,0,,2018-03-01 18:21:56,FALSE,,"969276567158427648",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlavioVicenteC1",47,TRUE,FALSE,,,"FlavioVicenteC1",,"Axel1Ray1 MindeGobierno mincombolivia minedubol","Axel1Ray1","#RayoEvolizador"
"RT @patriciaalmanza: #RayoEvolizador https://t.co/qnOCWWm8L2",FALSE,0,,2018-03-01 18:20:38,FALSE,,"969276240375971840",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saolimav",7,TRUE,FALSE,,,"saolimav",,"patriciaalmanza","patriciaalmanza","#RayoEvolizador"
"RT @g_espinoza: - por qu√© carajos no se nos ha ocurrido a nosotros eso del #RayoEvolizador.
= bueno Presi, es que contratamos al hijo de su‚Ä¶",FALSE,0,,2018-03-01 18:19:54,FALSE,,"969276053305942017",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a_sraeL",11,TRUE,FALSE,,,"a_sraeL",,"g_espinoza","g_espinoza","#RayoEvolizador"
"RT @PabloEid: No pod√≠a falta @evoespueblo 

#RayoEvolizador https://t.co/dqQ6FCwMQL",FALSE,0,,2018-03-01 18:18:52,FALSE,,"969275795658166272",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","C0n3j1t0x",8,TRUE,FALSE,,,"C0n3j1t0x",,"PabloEid evoespueblo","PabloEid","#RayoEvolizador"
"RT @ciudadan0libre: Los chinos exterminan al jaguar en Bolivia, gracias a la permisividad del #RayoEvolizador https://t.co/Z5ehMe0L60",FALSE,0,,2018-03-01 18:17:18,FALSE,,"969275402517704705",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cocoguz3",52,TRUE,FALSE,,,"cocoguz3",,"ciudadan0libre","ciudadan0libre","#RayoEvolizador"
"RT @luistigre: #RayoEvolizador https://t.co/KarnX0W33h",FALSE,0,,2018-03-01 18:16:21,FALSE,,"969275160552443905",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a_sraeL",8,TRUE,FALSE,,,"a_sraeL",,"luistigre","luistigre","#RayoEvolizador"
"RT @ciudadan0libre: Los chinos exterminan al jaguar en Bolivia, gracias a la permisividad del #RayoEvolizador https://t.co/Z5ehMe0L60",FALSE,0,,2018-03-01 18:14:12,FALSE,,"969274619436961793",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","C0n3j1t0x",52,TRUE,FALSE,,,"C0n3j1t0x",,"ciudadan0libre","ciudadan0libre","#RayoEvolizador"
"@carmen_jul_ @Anti6atos @Untalmauracio @SportBolivar Cuando leo rayo #Rayoevolizador me imagino a el y su hija tira‚Ä¶ https://t.co/6SNpmqJqgb",FALSE,2,"carmen_jul_",2018-03-01 18:11:50,TRUE,"969260021539360768","969274024835547136","67624990","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lb3r7",1,FALSE,FALSE,,,"lb3r7","carmen_jul_","carmen_jul_ Anti6atos Untalmauracio SportBolivar",,"#Rayoevolizador"
"RT @Bol_vamosbien: #RayoEvolizador https://t.co/D5ptYHpaA8",FALSE,0,,2018-03-01 18:11:31,FALSE,,"969273943394840577",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaimeGutirrez16",10,TRUE,FALSE,,,"JaimeGutirrez16",,"Bol_vamosbien","Bol_vamosbien","#RayoEvolizador"
"RT @leonardortn: #RayoEvolizador https://t.co/xLlplSjOvz",FALSE,0,,2018-03-01 18:11:18,FALSE,,"969273891465105408",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","llusco_juan",86,TRUE,FALSE,,,"llusco_juan",,"leonardortn","leonardortn","#RayoEvolizador"
"RT @Dexanfetamina: #RayoEvolizador https://t.co/rvCGYuhq5e",FALSE,0,,2018-03-01 18:11:15,FALSE,,"969273879469477890",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","llusco_juan",19,TRUE,FALSE,,,"llusco_juan",,"Dexanfetamina","Dexanfetamina","#RayoEvolizador"
"RT @AlfonsoJulioV: El Titanic: se hunde o no se hunde?
#RayoEvolizador https://t.co/CsixVHffIe",FALSE,0,,2018-03-01 18:11:00,FALSE,,"969273817452433410",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeCapobianco",38,TRUE,FALSE,,,"JorgeCapobianco",,"AlfonsoJulioV","AlfonsoJulioV","#RayoEvolizador"
"RT @ciudadan0libre: Devuelvan la plata
#RayoEvolizador https://t.co/9JST5KWjrM",FALSE,0,,2018-03-01 18:10:55,FALSE,,"969273793721065474",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeCapobianco",41,TRUE,FALSE,,,"JorgeCapobianco",,"ciudadan0libre","ciudadan0libre","#RayoEvolizador"
"RT @ciudadan0libre: El Ungenio pluri
#RayoEvolizador https://t.co/3n7hpImtFC",FALSE,0,,2018-03-01 18:10:52,FALSE,,"969273781150736386",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElOtroAmarillo",32,TRUE,FALSE,,,"ElOtroAmarillo",,"ciudadan0libre","ciudadan0libre","#RayoEvolizador"
"RT @EduLohnhoff: #RayoEvolizador @SDoriaMedina https://t.co/ST70KwiNL2",FALSE,0,,2018-03-01 18:10:36,FALSE,,"969273716063469568",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","llusco_juan",10,TRUE,FALSE,,,"llusco_juan",,"EduLohnhoff SDoriaMedina","EduLohnhoff","#RayoEvolizador"
"RT @danforever: #RayoEvolizador .......... jodidamente parad√≥jico https://t.co/TIXWVUQZsE",FALSE,0,,2018-03-01 18:10:29,FALSE,,"969273687429050368",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Claudiapersg",91,TRUE,FALSE,,,"Claudiapersg",,"danforever","danforever","#RayoEvolizador"
"RT @ValerieMonic1: Me hicieron la noche con el #RayoEvolizador Ì†ΩÌ∏Ç buena @Dexanfetamina de mis fav hoy en @pantallaviral Ì†ΩÌ±å",FALSE,0,,2018-03-01 18:10:15,FALSE,,"969273625525309440",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ciudadano_scz",3,TRUE,FALSE,,,"ciudadano_scz",,"ValerieMonic1 Dexanfetamina pantallaviral","ValerieMonic1",
"#RayoEvolizador #Chanel ... https://t.co/VkjuGnuseW",FALSE,0,,2018-03-01 18:09:16,FALSE,,"969273379332280320",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chinchillita33",0,FALSE,FALSE,,,"chinchillita33",,,,"#RayoEvolizador #Chanel"
"Perd√≥nalos se√±or #RayoEvolizador https://t.co/BQuA7KLQfC",FALSE,7,,2018-03-01 18:08:54,FALSE,,"969273284998156290",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alebalcazar",1,FALSE,FALSE,,,"alebalcazar",,,,"#RayoEvolizador"
"RT @viviza3: No puedo parar
#RayoEvolizador https://t.co/GVbIRSUB5X",FALSE,0,,2018-03-01 18:08:49,FALSE,,"969273267482750976",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Claudiapersg",91,TRUE,FALSE,,,"Claudiapersg",,"viviza3","viviza3","#RayoEvolizador"
"RT @tupackatari51: El imperialista de @evoespueblo #RayoEvolizador https://t.co/5NnbQGDX2V",FALSE,0,,2018-03-01 18:07:48,FALSE,,"969273008400535552",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanielJ87534909",45,TRUE,FALSE,,,"DanielJ87534909",,"tupackatari51 evoespueblo","tupackatari51","#RayoEvolizador"
"RT @RobertCarhlos: Hoy ando inspirado #RayoEvolizador https://t.co/vsie8rvAWv",FALSE,0,,2018-03-01 18:07:34,FALSE,,"969272953014837250",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Claudiapersg",46,TRUE,FALSE,,,"Claudiapersg",,"RobertCarhlos","RobertCarhlos","#RayoEvolizador"
"RT @nuklive: Uno m√°s y nos vamos #RayoEvolizador https://t.co/6WsvSgdatB",FALSE,0,,2018-03-01 18:06:42,FALSE,,"969272733031960576",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tazisupay",5,TRUE,FALSE,,,"tazisupay",,"nuklive","nuklive","#RayoEvolizador"
"#RayoEvolizador https://t.co/qnOCWWm8L2",FALSE,18,,2018-03-01 18:05:59,FALSE,,"969272554107166721",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patriciaalmanza",7,FALSE,FALSE,,,"patriciaalmanza",,,,"#RayoEvolizador"
"RT @KarenJoup: @TaniaMonjeC Es culpa del #rayoevolizador...no par√© de re√≠r ayer.",FALSE,0,,2018-03-01 18:05:31,FALSE,,"969272436733640704",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dralioncin",1,TRUE,FALSE,,,"dralioncin",,"KarenJoup TaniaMonjeC","KarenJoup","#rayoevolizador...no"
"RT @tazisupay: #RayoEvolizador
@luisca_sl : La primera regla es nunca tuitear sobre el club de la pelea posmo...
Yo: (enviando tuit) https:‚Ä¶",FALSE,0,,2018-03-01 18:04:46,FALSE,,"969272245586718722",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luisca_sl",1,TRUE,FALSE,,,"luisca_sl",,"tazisupay luisca_sl","tazisupay","#RayoEvolizador"
"RT @MaxLinFeik: #RayoEvolizador XD https://t.co/DUf2Qi6BQM",FALSE,0,,2018-03-01 18:04:34,FALSE,,"969272197180207104",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_nobody666",9,TRUE,FALSE,,,"_nobody666",,"MaxLinFeik","MaxLinFeik","#RayoEvolizador"
"#RayoEvolizador
@luisca_sl : La primera regla es nunca tuitear sobre el club de la pelea posmo...
Yo: (enviando tui‚Ä¶ https://t.co/DHG5JSLI6w",FALSE,2,,2018-03-01 18:03:56,TRUE,,"969272035036794880",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tazisupay",1,FALSE,FALSE,,,"tazisupay",,"luisca_sl",,"#RayoEvolizador"
"RT @cristhianj1992: #RayoEvolizador https://t.co/BGiuj0wc41",FALSE,0,,2018-03-01 18:02:26,FALSE,,"969271659470512128",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GerardoSnchez02",59,TRUE,FALSE,,,"GerardoSnchez02",,"cristhianj1992","cristhianj1992","#RayoEvolizador"
"RT @MaxLinFeik: #RayoEvolizador XD https://t.co/DUf2Qi6BQM",FALSE,0,,2018-03-01 17:59:29,FALSE,,"969270918156570624",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ranalagarto",9,TRUE,FALSE,,,"ranalagarto",,"MaxLinFeik","MaxLinFeik","#RayoEvolizador"
"RT @chinchillita33: Hablando de la Procesi√≥n de Desagravio a la Virgen...
 #Oruro 
#RayoEvolizador https://t.co/wbFTLvK06g",FALSE,0,,2018-03-01 17:59:22,FALSE,,"969270886967709698",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paranoicafierit",1,TRUE,FALSE,,,"paranoicafierit",,"chinchillita33","chinchillita33","#Oruro #RayoEvolizador"
"@TaniaMonjeC Es culpa del #rayoevolizador...no par√© de re√≠r ayer.",FALSE,2,"TaniaMonjeC",2018-03-01 17:59:09,FALSE,"969270134190862337","969270832001376256","840683659346731009","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarenJoup",1,FALSE,FALSE,,,"KarenJoup","TaniaMonjeC","TaniaMonjeC",,"#rayoevolizador...no"
"Museo central park #RayoEvolizador museo evo https://t.co/YblF2BnGWX",FALSE,0,,2018-03-01 17:59:05,FALSE,,"969270816041992193",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TAKI__88",0,FALSE,FALSE,,,"TAKI__88",,,,"#RayoEvolizador"
"RT @leonardortn: #RayoEvolizador https://t.co/xLlplSjOvz",FALSE,0,,2018-03-01 17:58:42,FALSE,,"969270719443013632",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pablodruida",86,TRUE,FALSE,,,"Pablodruida",,"leonardortn","leonardortn","#RayoEvolizador"
"RT @jose_urey: La √∫ltima evada #RayoEvolizador https://t.co/9Waj8SxdpE",FALSE,0,,2018-03-01 17:57:37,FALSE,,"969270449464111104",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paranoicafierit",9,TRUE,FALSE,,,"paranoicafierit",,"jose_urey","jose_urey","#RayoEvolizador"
"RT @gersonenzo: No se salv√≥ @LuisRevillaH y su modelo pinky en los cap√≠tulos de el #RayoEvolizador https://t.co/oz99oDDrnp",FALSE,0,,2018-03-01 17:57:25,FALSE,,"969270396108398593",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pancitoy",4,TRUE,FALSE,,,"pancitoy",,"gersonenzo LuisRevillaH","gersonenzo","#RayoEvolizador"
"#RayoEvolizador es como un arma nuclear para est√° guerra digital. pobres soldados de la revoluci√≥n",FALSE,0,,2018-03-01 17:56:12,FALSE,,"969270090330976257",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Victor62273370",0,FALSE,FALSE,,,"Victor62273370",,,,"#RayoEvolizador"
"RT @magandarillas: Llegue tarde, como siempre. #RayoEvolizador https://t.co/fBzvNFuUq2",FALSE,0,,2018-03-01 17:56:01,FALSE,,"969270043124158464",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carmen_jul_",1,TRUE,FALSE,,,"carmen_jul_",,"magandarillas","magandarillas","#RayoEvolizador"
"RT @cristhianj1992: #RayoEvolizador https://t.co/BGiuj0wc41",FALSE,0,,2018-03-01 17:55:39,FALSE,,"969269952783020032",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pancitoy",59,TRUE,FALSE,,,"pancitoy",,"cristhianj1992","cristhianj1992","#RayoEvolizador"
"RT @Sumaj_Warmi: #RayoEvolizador https://t.co/OLUMOtd03p",FALSE,0,,2018-03-01 17:55:35,FALSE,,"969269935351455746",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kusillokosmiko",29,TRUE,FALSE,,,"kusillokosmiko",,"Sumaj_Warmi","Sumaj_Warmi","#RayoEvolizador"
"RT @EstadisticoBo: #RayoEvolizador https://t.co/85ROiUzb0U",FALSE,0,,2018-03-01 17:55:14,FALSE,,"969269849422749696",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Melyan21",11,TRUE,FALSE,,,"Melyan21",,"EstadisticoBo","EstadisticoBo","#RayoEvolizador"
"RT @jpvargassandi1: #RayoEvolizador https://t.co/yqxNFsXyw1",FALSE,0,,2018-03-01 17:53:44,FALSE,,"969269468202446850",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saolimav",2,TRUE,FALSE,,,"saolimav",,"jpvargassandi1","jpvargassandi1","#RayoEvolizador"
"RT @martindiazmeave: Sepan que odio a todos los que han aportado al #RayoEvolizador. Pero ah√≠ va, unito m√°s.
.
.
.
.
.
.
(Y verdad, los ‚Äúso‚Ä¶",FALSE,0,,2018-03-01 17:53:19,FALSE,,"969269366020886529",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bauza999",52,TRUE,FALSE,,,"bauza999",,"martindiazmeave","martindiazmeave","#RayoEvolizador"
"RT @asaoyvino: #RayoEvolizador
¬°Salud! https://t.co/1D1DKSRWoQ",FALSE,0,,2018-03-01 17:53:08,FALSE,,"969269319820595202",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bauza999",18,TRUE,FALSE,,,"bauza999",,"asaoyvino","asaoyvino","#RayoEvolizador"
"RT @angelcaido666x: #RayoEvolizador ...ups Ì†ΩÌ±ÄÌ†ΩÌ±Ä https://t.co/5diNNmouy5",FALSE,0,,2018-03-01 17:53:08,FALSE,,"969269318960713728",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vpmendi",12,TRUE,FALSE,,,"vpmendi",,"angelcaido666x","angelcaido666x",
