creado,usuario,texto,favs,retweets,isRetweet,id,URL
2018-02-28T21:12:21Z,titoruizromero,#RayoEvolizador https://t.co/rcxaJce2V9,5,0,FALSE,968957065392787456,https://t.co/rcxaJce2V9
2018-02-28T21:15:00Z,agualacido,"#RayoEvolizador 
#muelallajua !!! https://t.co/QxwlacOpIZ",21,3,FALSE,968957732979081219,https://t.co/QxwlacOpIZ
2018-02-28T21:16:00Z,Calderory,#RayoEvolizador va por @ClubStrongest y @OficialCAP Ì†ΩÌ∏Ç @FOXSportsArg https://t.co/XkQK2vELL2,9,7,FALSE,968957986193530881,https://t.co/XkQK2vELL2
2018-02-28T21:16:29Z,mradratra,#RayoEvolizador https://t.co/8IT6qgsBqS,2,0,FALSE,968958105219485696,https://t.co/8IT6qgsBqS
2018-02-28T21:16:35Z,pedrito_csr,#RayoEvolizador  @Dexanfetamina https://t.co/3pNDBMxdAd,4,0,FALSE,968958129710010368,https://t.co/3pNDBMxdAd
2018-02-28T21:17:55Z,DuduHumerez,#RayoEvolizador https://t.co/ZZib8Xr7t5,4,1,FALSE,968958466579673090,https://t.co/ZZib8Xr7t5
2018-02-28T21:18:37Z,carlos_olivera,#RayoEvolizador https://t.co/WxeD5mgnxl,2,1,FALSE,968958642379722752,https://t.co/WxeD5mgnxl
2018-02-28T21:18:59Z,TOJPA,#RayoEvolizador @miteleferico https://t.co/uqUxZrGxyJ,1,2,FALSE,968958736525078530,https://t.co/uqUxZrGxyJ
2018-02-28T21:19:14Z,FlokiBoliviano,"#RayoEvolizador estaba buen√≠simo hasta que aparecieron los masistas asalariados. No tienen gracia, viejo.",18,0,FALSE,968958799632617473,NA
2018-02-28T21:19:31Z,wilynoel,Una m√°s del  #RayoEvolizador https://t.co/aJ5ZT4gqdq,68,28,FALSE,968958867806834689,https://t.co/aJ5ZT4gqdq
2018-02-28T21:19:37Z,mradratra,#RayoEvolizador https://t.co/iTvE6igZNJ,6,1,FALSE,968958894155411456,https://t.co/iTvE6igZNJ
2018-02-28T21:20:27Z,Rod_SLZR,#RayoEvolizador https://t.co/ERuXmadLDk,12,2,FALSE,968959102276825090,https://t.co/ERuXmadLDk
2018-02-28T21:20:31Z,jaelmaceda,#RayoEvolizador https://t.co/snfw0gSJxo,1,0,FALSE,968959120371011584,https://t.co/snfw0gSJxo
2018-02-28T21:20:58Z,DuduHumerez,#RayoEvolizador https://t.co/pg5hEwE8Mc,5,2,FALSE,968959235580219393,https://t.co/pg5hEwE8Mc
2018-02-28T21:21:19Z,Calderory,#RayoEvolizador √∫ltimo para @OscarOrtizA  y @TheSimpsons https://t.co/iYSRgh7WDU,77,36,FALSE,968959324365127680,https://t.co/iYSRgh7WDU
2018-02-28T21:21:58Z,javier_vaca,@NFLFPB #RayoEvolizador https://t.co/QDgaMT5lhn,5,2,FALSE,968959487867543552,https://t.co/QDgaMT5lhn
2018-02-28T21:22:33Z,ElHipsterGeekYT,#RayoEvolizador https://t.co/vT84141zfj,1,1,FALSE,968959633451814914,https://t.co/vT84141zfj
2018-02-28T21:23:59Z,carlos_olivera,#RayoEvolizador https://t.co/fEqBYm0wVh,3,1,FALSE,968959991884472321,https://t.co/fEqBYm0wVh
2018-02-28T21:24:56Z,weirdo393,Lo del #RayoEvolizador  esta causando mucha grima. Y ya se ocuparon la mayor√≠a de lo que en este momento se me ocurre.,0,0,FALSE,968960234235547648,NA
2018-02-28T21:26:01Z,bellot_ivan,#RayoEvolizador #YoApoyoARildaPaco https://t.co/aavR8pdNI2,0,0,FALSE,968960506232033280,https://t.co/aavR8pdNI2
2018-02-28T21:28:03Z,marce_benjamin,#RayoEvolizador https://t.co/ejYzlqlbrz,7,2,FALSE,968961016515219456,https://t.co/ejYzlqlbrz
2018-02-28T21:28:46Z,16ondeathrow_,#rayoevolizador https://t.co/IXXJOGPkrr,10,5,FALSE,968961195158974465,https://t.co/IXXJOGPkrr
2018-02-28T21:29:41Z,a_luismamanito,"@PanAmPost_es tendencia...
#RayoEvolizador https://t.co/lNyWXuNaMR",0,0,FALSE,968961425963147265,https://t.co/lNyWXuNaMR
2018-02-28T21:29:46Z,DuduHumerez,#RayoEvolizador https://t.co/vYjS0Xxxkk,8,5,FALSE,968961447991619584,https://t.co/vYjS0Xxxkk
2018-02-28T21:30:19Z,LeonardoPrado83,#RayoEvolizador https://t.co/8JzSzl3iSH,32,15,FALSE,968961585967517698,https://t.co/8JzSzl3iSH
2018-02-28T21:31:17Z,CaritoAyllon,El #RayoEvolizador es lo mejor de este a√±o en Twitter!!! Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/FwYb28leP5,1,1,FALSE,968961828851273728,https://t.co/FwYb28leP5
2018-02-28T21:31:57Z,Bol_vamosbien,#Rayoevolizador https://t.co/At8qGhdLyN,9,9,FALSE,968961998045306880,https://t.co/At8qGhdLyN
2018-02-28T21:32:03Z,Axel1Ray1,#RayoEvolizador  @Gabrielasegarra @CarlosMarquina4 ‚ò∫Ô∏è@unitelbolivia @avsix @franco_grandi @SelenaNationMX https://t.co/fu2NqXA5PK,5,2,FALSE,968962023303282689,https://t.co/fu2NqXA5PK
2018-02-28T21:32:22Z,Dexanfetamina,Un videito de Bad Bunny para adolescentes tendencia en todo latino√°merica ahora #RayoEvolizador tendencia nacional‚Ä¶ https://t.co/S6Ql8fOWmF,28,1,FALSE,968962102969995265,https://t.co/S6Ql8fOWmF
2018-02-28T21:32:45Z,diarioeldeber,#EXTRA El #RayoEvolizador se hace viral en las redes https://t.co/HkdrKvSdxO https://t.co/XM3I9Ci0pI,141,67,FALSE,968962197710868480,https://t.co/HkdrKvSdxO
2018-02-28T21:33:41Z,wilofm,"Lol lol, muy divertido lo que est√° saliendo con el #RayoEvolizador no paro de re√≠r",1,0,FALSE,968962434970148864,NA
2018-02-28T21:35:04Z,ROLANDVARGAS14,#RayoEvolizador https://t.co/HKG7HpJYSf,20,13,FALSE,968962783256678401,https://t.co/HKG7HpJYSf
2018-02-28T21:35:12Z,pilfru,#RayoEvolizador ah digamos https://t.co/i4Dkecm1Lg,15,3,FALSE,968962817515810816,https://t.co/i4Dkecm1Lg
2018-02-28T21:35:54Z,jaelmaceda,Me pierdo horas y en tuirer todos locos con el #RayoEvolizador,3,0,FALSE,968962993693298691,NA
2018-02-28T21:36:08Z,Axel1Ray1,#RayoEvolizador @rtp_bolivia @pagina_siete @noticiasfides @ActualidadRT @oresgraph @avsix https://t.co/Dybihpl2iO,10,7,FALSE,968963050635251712,https://t.co/Dybihpl2iO
2018-02-28T21:37:07Z,majex_op,#EXTRA El #RayoEvolizador se hace viral en las redes https://t.co/h0rKvTq4Ts,0,0,FALSE,968963297570623488,https://t.co/h0rKvTq4Ts
2018-02-28T21:37:21Z,DuduHumerez,#RayoEvolizador https://t.co/AR6lfLI16Q,1,0,FALSE,968963357742116866,https://t.co/AR6lfLI16Q
2018-02-28T21:38:40Z,Bol_vamosbien,#RayoEvolizador #MiTelef√©rico https://t.co/6ZEU9m3vmd,9,7,FALSE,968963687401820161,https://t.co/6ZEU9m3vmd
2018-02-28T21:39:33Z,a_luismamanito,"@nuklive @luisca_sl #RayoEvolizador
#Selfie https://t.co/4VyI7vN5D3",0,0,FALSE,968963910752702464,https://t.co/4VyI7vN5D3
2018-02-28T21:40:24Z,pablogambarte,#RayoEvolizador Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç tremendo hashtag,2,0,FALSE,968964126079844357,NA
2018-02-28T21:41:42Z,carlos_olivera,#RayoEvolizador https://t.co/wRPaKLifW2,56,14,FALSE,968964450488324096,https://t.co/wRPaKLifW2
2018-02-28T21:42:44Z,Calderory,Ahista pues! #RayoEvolizador https://t.co/94rJnEr3Xi,1,0,FALSE,968964713546690561,https://t.co/94rJnEr3Xi
2018-02-28T21:43:44Z,angelcaido666x,#RayoEvolizador https://t.co/iex1f4xO1X,0,1,FALSE,968964962604462082,https://t.co/iex1f4xO1X
2018-02-28T21:44:08Z,TOJPA,#RayoEvolizador https://t.co/bWipcf8TPY,3,4,FALSE,968965062898671617,https://t.co/bWipcf8TPY
2018-02-28T21:45:01Z,a_luismamanito,"tendencias
#RayoEvolizador
#Selfie https://t.co/rGNqOU73oo",0,0,FALSE,968965285792354304,https://t.co/rGNqOU73oo
2018-02-28T21:45:07Z,DuduHumerez,#RayoEvolizador https://t.co/8AcNHGoqKT,6,2,FALSE,968965312858218503,https://t.co/8AcNHGoqKT
2018-02-28T21:46:52Z,angelcaido666x,#RayoEvolizador https://t.co/KPKH9RAEdb,3,1,FALSE,968965752039596032,https://t.co/KPKH9RAEdb
2018-02-28T21:48:52Z,Joel_Kuno,#RayoEvolizador https://t.co/v187bSCubR,1,0,FALSE,968966253472899073,https://t.co/v187bSCubR
2018-02-28T21:49:57Z,mradratra,#RayoEvolizador https://t.co/nFF4D63Fsg,2,0,FALSE,968966527478370307,https://t.co/nFF4D63Fsg
2018-02-28T21:50:33Z,TOJPA,#RayoEvolizador https://t.co/OtrJMiSE83,10,6,FALSE,968966678586560513,https://t.co/OtrJMiSE83
2018-02-28T21:50:56Z,asaoyvino,"#RayoEvolizador
Que lo tir√≥ https://t.co/422cpEDqiC",38,12,FALSE,968966777257562113,https://t.co/422cpEDqiC
2018-02-28T21:50:58Z,asaoyvino,"#RayoEvolizador
Ì†ΩÌ±ç https://t.co/kvn5PkeSjl",38,6,FALSE,968966783079211008,https://t.co/kvn5PkeSjl
2018-02-28T21:51:20Z,pilfru,#RayoEvolizador https://t.co/fz5dMpH8kH,6,2,FALSE,968966874661900290,https://t.co/fz5dMpH8kH
2018-02-28T21:52:14Z,jose_urey,#RayoEvolizador https://t.co/dOeSwAwSUw,20,6,FALSE,968967101569536005,https://t.co/dOeSwAwSUw
2018-02-28T21:52:23Z,Wcalvip,@atigradoBoris @Dexanfetamina A vos te da tan poca gracia lo de #RayoEvolizador como a nosotros lo de‚Ä¶ https://t.co/GcM3FcTjfB,1,0,FALSE,968967138550657026,https://t.co/GcM3FcTjfB
2018-02-28T21:52:27Z,bknmipais,@sp42598 @mancoamengual @Lobo_BerSSerker @DuduHumerez aguante Paint!!! jajajaja #rayoevolizador https://t.co/WYJiDzUGFK,2,0,FALSE,968967155818663936,https://t.co/WYJiDzUGFK
2018-02-28T21:53:46Z,DuduHumerez,#RayoEvolizador https://t.co/saxmedOrZO,7,4,FALSE,968967489509044224,https://t.co/saxmedOrZO
2018-02-28T21:54:12Z,carlos_olivera,"Prometo que es el √∫ltimo y regreso a trabajar... 

#RayoEvolizador https://t.co/8UXq9uXQfP",18,6,FALSE,968967597218820096,https://t.co/8UXq9uXQfP
2018-02-28T21:54:24Z,mradratra,#RayoEvolizador https://t.co/3DqkVEHBdJ,2,0,FALSE,968967647617536000,https://t.co/3DqkVEHBdJ
2018-02-28T21:54:52Z,a_luismamanito,"@Diputados_Bol @ValeQinaya @ErbolDigital @LosTiemposBol tendencias
#RayoEvolizador
#Selfie https://t.co/CMgPeaJWEf",0,0,FALSE,968967767335620608,https://t.co/CMgPeaJWEf
2018-02-28T21:57:12Z,Axel1Ray1,#RayoEvolizador @ArturoMurilloS @Libverd @llamerosolo @tritigrehernan @ArceZaconeta @SoldadoGary https://t.co/M1jT16OMsH,19,17,FALSE,968968350767476737,https://t.co/M1jT16OMsH
2018-02-28T21:58:02Z,a_luismamanito,"@ivanrs84 #RayoEvolizador
#Selfie https://t.co/Icz0IVUmhH",0,0,FALSE,968968564324610052,https://t.co/Icz0IVUmhH
2018-02-28T21:58:17Z,mradratra,#RayoEvolizador https://t.co/bHkGx6E6zZ,5,1,FALSE,968968625188233218,https://t.co/bHkGx6E6zZ
2018-02-28T21:58:54Z,DuduHumerez,#RayoEvolizador https://t.co/JH57oQPUSf,8,3,FALSE,968968782105497600,https://t.co/JH57oQPUSf
2018-02-28T21:59:22Z,riffarachi,El efecto #RayoEvolizador los kjarkas https://t.co/Ud0YRRHmnk,40,16,FALSE,968968899650838529,https://t.co/Ud0YRRHmnk
2018-02-28T21:59:26Z,angelcaido666x,#RayoEvolizador Pero Palmasola sigue igual.. el rayo no funka.. https://t.co/jPwCJgYUdK,20,6,FALSE,968968914154786816,https://t.co/jPwCJgYUdK
2018-02-28T21:59:39Z,HectorDavilav7,El #RayoEvolizador salvo el d√≠a,5,1,FALSE,968968969184075776,NA
2018-02-28T22:01:03Z,Wcalvip,#RayoEvolizador https://t.co/3bdYSXZojF,4,1,FALSE,968969319593005056,https://t.co/3bdYSXZojF
2018-02-28T22:01:15Z,edgarizo,¬øQue es esta vaina: #RayoEvolizador? ¬øme pierdo algo trascendente?,0,0,FALSE,968969370608259072,NA
2018-02-28T22:02:08Z,Bol_vamosbien,#RayoEvolizador https://t.co/ydpyLXCKcW,11,7,FALSE,968969594227617797,https://t.co/ydpyLXCKcW
2018-02-28T22:02:52Z,a_luismamanito,"@ElHipsterGeekYT #selfieEVO
#RayoEvolizador https://t.co/8jz5isSkU9",0,0,FALSE,968969777036357633,https://t.co/8jz5isSkU9
2018-02-28T22:03:03Z,axraythel,#rayoevolizador @SDoriaMedina @SenadoraCarmenG @fueviral @Libverd https://t.co/tgtANBtmXq,8,4,FALSE,968969826864689152,https://t.co/tgtANBtmXq
2018-02-28T22:03:39Z,Axel1Ray1,#RayoEvolizador @huanacuni_m @franco_grandi @GalvesTeodosio @ejutv @enriquepomar https://t.co/HYGowYRNH7,5,3,FALSE,968969976966197248,https://t.co/HYGowYRNH7
2018-02-28T22:03:53Z,angelcaido666x,#RayoEvolizador Wilfredo Chavez.. https://t.co/mHKeFyPhCN,2,1,FALSE,968970035938152449,https://t.co/mHKeFyPhCN
2018-02-28T22:03:58Z,mradratra,#RayoEvolizador https://t.co/NjwwQfwVLh,1,0,FALSE,968970057664663552,https://t.co/NjwwQfwVLh
2018-02-28T22:04:38Z,DuduHumerez,#RayoEvolizador https://t.co/WMbJcYuPJ1,12,3,FALSE,968970224405024769,https://t.co/WMbJcYuPJ1
2018-02-28T22:05:31Z,RDAtahuichiL,Fue buen d√≠a con el #RayoEvolizador,1,1,FALSE,968970443616149504,NA
2018-02-28T22:06:11Z,danforever,Me pase 4 cuadras de donde ten√≠a q bajarme del micro oor #RayoEvolizador hasta los llunkus hacen memes para re√≠rse‚Ä¶ https://t.co/UG5vJKMb9I,8,4,FALSE,968970611522523137,https://t.co/UG5vJKMb9I
2018-02-28T22:06:59Z,ivanaramayo13,#RayoEvolizador Alcalde Revilla Diamante https://t.co/hxD2r30U3s,5,3,FALSE,968970813503307776,https://t.co/hxD2r30U3s
2018-02-28T22:07:48Z,FloresCLiz,"#RayoEvolizador
Ya no puedo m√°s con esto Ì†ΩÌ∏Ç
Se me van mis megas Ì†ΩÌ±ª https://t.co/4HNm5TBAMi",0,0,FALSE,968971021314347010,https://t.co/4HNm5TBAMi
2018-02-28T22:07:50Z,ivanaramayo13,#RayoEvolizador KenchaSamuel. https://t.co/XpanGJqG6f,3,2,FALSE,968971028998303744,https://t.co/XpanGJqG6f
2018-02-28T22:08:39Z,MrXXXXOfficial,El #RayoEvolizador se hace viral en las redes https://t.co/IQt6vwo3H8 https://t.co/rqPkQT0hgj,0,0,FALSE,968971233453920268,https://t.co/IQt6vwo3H8
2018-02-28T22:08:50Z,TOJPA,#RayoEvolizador https://t.co/Jqm8UXZ9sj,6,5,FALSE,968971280807616512,https://t.co/Jqm8UXZ9sj
2018-02-28T22:09:38Z,danielbarretllz,"#rayoevolizador Masistas y llunkus (dependientes de canelas) mandando sus ""aportes"" generan que se desvirtue esto.‚Ä¶ https://t.co/vp9M9t6Q8C",2,0,FALSE,968971482822004740,https://t.co/vp9M9t6Q8C
2018-02-28T22:10:01Z,asaoyvino,"#RayoEvolizador 
¬°¬°Cuidado Messi!!! https://t.co/Mupiftg9pU",1,2,FALSE,968971578548551685,https://t.co/Mupiftg9pU
2018-02-28T22:10:47Z,marioorias,"Se que proviene del #RayoPeronizador y del #RayoMadurizador, entre otros, pero todos los creativos del‚Ä¶ https://t.co/F3Xvvr4Th3",20,1,FALSE,968971769670504449,https://t.co/F3Xvvr4Th3
2018-02-28T22:11:19Z,patriciaalmanza,Me encanta lo del #RayoEvolizador! no he parado de re√≠r Ì†æÌ¥£ Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£Ì†ΩÌ≤¶,1,0,FALSE,968971903858855938,NA
2018-02-28T22:11:44Z,ErikaApaza1,"ajajajajjjajajajajajaaj
#RayoEvolizador https://t.co/DG3l6fncO0",0,0,FALSE,968972011543330816,https://t.co/DG3l6fncO0
2018-02-28T22:12:01Z,jose_urey,#RayoEvolizador https://t.co/xhkYXXLG3G,1,0,FALSE,968972079596032005,https://t.co/xhkYXXLG3G
2018-02-28T22:12:45Z,pedrotardio,"El sue√±o de muchos bolivianos se cumpli√≥ hoy, convertimos a @evoespueblo en #RayoEvolizador",7,0,FALSE,968972266615857152,NA
2018-02-28T22:12:49Z,CorinaChive,#RayoEvolizador https://t.co/AmYGLTgsXh,0,0,FALSE,968972281878892544,https://t.co/AmYGLTgsXh
2018-02-28T22:13:31Z,CorinaChive,#RayoEvolizador https://t.co/m1rohUAtlz,2,1,FALSE,968972457947422720,https://t.co/m1rohUAtlz
2018-02-28T22:14:56Z,CorinaChive,#RayoEvolizador https://t.co/Wkpl2nJOW4,1,3,FALSE,968972813896966144,https://t.co/Wkpl2nJOW4
2018-02-28T22:15:22Z,franzrodolfolb,#RayoEvolizador  Gracias al proceso de cambio https://t.co/6iHhdv7gWa,6,2,FALSE,968972925813567488,https://t.co/6iHhdv7gWa
2018-02-28T22:17:02Z,Ramiromunoz,es #RayoEvolizador,1,0,FALSE,968973345168547840,NA
2018-02-28T22:17:24Z,DuduHumerez,#RayoEvolizador https://t.co/1Ie6wkXeNA,21,5,FALSE,968973436390395904,https://t.co/1Ie6wkXeNA
2018-02-28T22:18:32Z,SoyJoseTorrez,"Esperando la nota sin sentido de cualquier medio que diga, los mejores memes del #RayoEvolizador",15,3,FALSE,968973719338209280,NA
2018-02-28T22:18:38Z,BuhezinM,#RayoEvolizador https://t.co/cTUN5sLQ2K,4,0,FALSE,968973748522110976,https://t.co/cTUN5sLQ2K
2018-02-28T22:20:10Z,gonzal0rdonez,#RayoEvolizador https://t.co/e2AXsDSu9W,1,0,FALSE,968974133198491648,https://t.co/e2AXsDSu9W
2018-02-28T22:21:03Z,cristhianj1992,#RayoEvolizador https://t.co/fKgL4EWVbV,1,0,FALSE,968974353005273089,https://t.co/fKgL4EWVbV
2018-02-28T22:22:04Z,FlokiBoliviano,#RayoEvolizador https://t.co/bBNvBqbzEo,11,2,FALSE,968974608631246850,https://t.co/bBNvBqbzEo
2018-02-28T22:22:08Z,RobertCarhlos,#RayoEvolizador https://t.co/XhB4xTeBeA,4,0,FALSE,968974625404317696,https://t.co/XhB4xTeBeA
2018-02-28T22:22:26Z,Akalazam,"Detenci√≥n domiciliaria a Zvonko, el HT #RayoEvolizador es TT, Samuel en tanga, me encontr√© 10 pesos en mi pantal√≥n.‚Ä¶ https://t.co/3PkDAOdPTZ",12,4,FALSE,968974703938494464,https://t.co/3PkDAOdPTZ
2018-02-28T22:23:57Z,Axel1Ray1,#RayoEvolizador Donde salta la pus salta nomas  @ivanariasduran @LaRazon_Bolivia @oresgraph @Libverd @llamerosolo Ì†ΩÌ∏Ç https://t.co/XAsr2smeyg,24,12,FALSE,968975084114403330,https://t.co/XAsr2smeyg
2018-02-28T22:24:24Z,danforever,"#RayoEvolizador asi cualquiera se saca un ""pr√©stamo"" del gobierno https://t.co/12jVhJHTOo",8,4,FALSE,968975199461834752,https://t.co/12jVhJHTOo
2018-02-28T22:24:50Z,antuanegem,#RayoEvolizador https://t.co/L0tOKO0kck,1,0,FALSE,968975308455063552,https://t.co/L0tOKO0kck
2018-02-28T22:25:09Z,antuanegem,#RayoEvolizador https://t.co/ubDSlxfomm,2,0,FALSE,968975386318131200,https://t.co/ubDSlxfomm
2018-02-28T22:25:32Z,antuanegem,#RayoEvolizador https://t.co/IeuiCffFHm,0,0,FALSE,968975481767940096,https://t.co/IeuiCffFHm
2018-02-28T22:25:35Z,martindiazmeave,Culpar√© de mi improductiva tarde al #RayoEvolizador Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç https://t.co/1swOiK3pLE,115,29,FALSE,968975494862446594,https://t.co/1swOiK3pLE
2018-02-28T22:25:40Z,carlixpc,#RayoEvolizador https://t.co/oaTFoNDXQ1,1,0,FALSE,968975518455476224,https://t.co/oaTFoNDXQ1
2018-02-28T22:25:47Z,antuanegem,#RayoEvolizador https://t.co/FD1X4nQWvE,3,2,FALSE,968975546418900992,https://t.co/FD1X4nQWvE
2018-02-28T22:26:02Z,jhonmendezcharl,"#RayoEvolizador 
Con @ivanariasduran est√° id√©ntico ha haha https://t.co/RU8eqy4ufp",4,1,FALSE,968975607387312130,https://t.co/RU8eqy4ufp
2018-02-28T22:26:14Z,antuanegem,#RayoEvolizador https://t.co/J1EJEJIUvq,2,1,FALSE,968975660248109056,https://t.co/J1EJEJIUvq
2018-02-28T22:27:06Z,Fer_Rebelde_,"El @chavo_mx1 salvatierra y 8
#RayoEvolizador https://t.co/JoIdRgSfB5",5,2,FALSE,968975876498055169,https://t.co/JoIdRgSfB5
2018-02-28T22:27:25Z,Bol_vamosbien,#RayoEvolizador https://t.co/D5ptYHpaA8,14,10,FALSE,968975957221658624,https://t.co/D5ptYHpaA8
2018-02-28T22:30:11Z,gersonenzo,No se salv√≥ @LuisRevillaH y su modelo pinky en los cap√≠tulos de el #RayoEvolizador https://t.co/oz99oDDrnp,5,4,FALSE,968976655107739648,https://t.co/oz99oDDrnp
2018-02-28T22:30:46Z,Axel1Ray1,#RayoEvolizador Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç @Libverd @diarioeldeber @enriquepomar @llamerosolo @Adriana1989sa @ivancanelas @kariduenAlfaro‚Ä¶ https://t.co/Ddh8dX3eiu,6,4,FALSE,968976800868130816,https://t.co/Ddh8dX3eiu
2018-02-28T22:30:51Z,a_luismamanito,@axraythel @SDoriaMedina @SenadoraCarmenG @fueviral @Libverd @ReneMartinez_ @BanderaMaritima @IdonMoisesChivi‚Ä¶ https://t.co/Z38gGlfWik,0,0,FALSE,968976819914526720,https://t.co/Z38gGlfWik
2018-02-28T22:32:38Z,Campu_AM,No pasaron ni 8 horas y los masistas ya rompieron el  #RayoEvolizador,9,1,FALSE,968977271020244993,NA
2018-02-28T22:33:00Z,Nauttak,#RayoEvolizador https://t.co/1RRvZlJ1NT,32,3,FALSE,968977364003770370,https://t.co/1RRvZlJ1NT
2018-02-28T22:34:04Z,gersonenzo,Que dir√°n las @LeoMessifanclub del #RayoEvolizador https://t.co/8Rv0LJSeYP,12,9,FALSE,968977631847813121,https://t.co/8Rv0LJSeYP
2018-02-28T22:34:26Z,angelcaido666x,@Campu_AM pero explicalo en  #RayoEvolizador.. pues... Ì†ΩÌ∏Ñ,0,0,FALSE,968977722570608640,NA
2018-02-28T22:34:54Z,daniugri,#RayoEvolizador es la mejor copia que pudimos hacer a los gauchos despu√©s del Fernet,16,4,FALSE,968977840665452545,NA
2018-02-28T22:35:02Z,tupackatari51,La humildad #RayoEvolizador https://t.co/yrvBr9hre4,28,5,FALSE,968977874010112001,https://t.co/yrvBr9hre4
2018-02-28T22:36:16Z,Jonatangl,Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç #RayoEvolizador https://t.co/YZVnRbKfsj,1,0,FALSE,968978184480985088,https://t.co/YZVnRbKfsj
2018-02-28T22:39:50Z,RobertCarhlos,Hoy ando inspirado #RayoEvolizador https://t.co/vsie8rvAWv,113,46,FALSE,968979083647479810,https://t.co/vsie8rvAWv
2018-02-28T22:39:55Z,jambientalista,#RayoEvolizador https://t.co/h6WTmHudWc,4,3,FALSE,968979104094674944,https://t.co/h6WTmHudWc
2018-02-28T22:40:44Z,a_luismamanito,"@CeciRequena estas tendencias...
#RayoEvolizador
#Selfie https://t.co/9eD7DrRQss",0,0,FALSE,968979307048599559,https://t.co/9eD7DrRQss
2018-02-28T22:41:15Z,asaoyvino,"#RayoEvolizador
As√≠ era https://t.co/GayAhoyjCN",25,8,FALSE,968979438359711745,https://t.co/GayAhoyjCN
2018-02-28T22:44:08Z,antuanegem,#RayoEvolizador https://t.co/qZEhTlfJpT,3,1,FALSE,968980164918104064,https://t.co/qZEhTlfJpT
2018-02-28T22:44:08Z,antuanegem,#RayoEvolizador https://t.co/iIttexuQuF,8,7,FALSE,968980164905447425,https://t.co/iIttexuQuF
2018-02-28T22:44:49Z,chuquijosel,...tal cual #RayoEvolizador https://t.co/bGz5X2ke4t,1,0,FALSE,968980334703448073,https://t.co/bGz5X2ke4t
2018-02-28T22:45:34Z,angelcaido666x,#RayoEvolizador La Plaza Triangular https://t.co/No1aJlRzhy,6,4,FALSE,968980526328700930,https://t.co/No1aJlRzhy
2018-02-28T22:46:46Z,martindiazmeave,"Sepan que odio a todos los que han aportado al #RayoEvolizador. Pero ah√≠ va, unito m√°s.
.
.
.
.
.
.
(Y verdad, los‚Ä¶ https://t.co/zxf2TXMyaF",182,52,FALSE,968980825646694415,https://t.co/zxf2TXMyaF
2018-02-28T22:47:41Z,Axel1Ray1,#RayoEvolizador @_MarParaBolivia @evoespueblo @avsix @giselalopez68 @ivancanelas @JavierZavaletaL @SachaLlorenti‚Ä¶ https://t.co/xUDoH2DDK6,13,11,FALSE,968981059043053568,https://t.co/xUDoH2DDK6
2018-02-28T22:48:00Z,carlos_olivera,#RayoEvolizador https://t.co/fNSYlWVANd,29,6,FALSE,968981135303823366,https://t.co/fNSYlWVANd
2018-02-28T22:50:00Z,stephsmt,ja! #RayoEvolizador https://t.co/JHdOmjilue,1,1,FALSE,968981639450808320,https://t.co/JHdOmjilue
2018-02-28T22:52:22Z,angelcaido666x,#RayoEvolizador https://t.co/WJ9Yt6MWM3,42,12,FALSE,968982234827980805,https://t.co/WJ9Yt6MWM3
2018-02-28T22:52:28Z,cristhianj1992,#RayoEvolizador https://t.co/4riiedntuC,9,8,FALSE,968982262321700864,https://t.co/4riiedntuC
2018-02-28T22:53:03Z,mir_o,#RayoEvolizador jajaja es todo un hit... no paro de reir ... perjudican con mucha distracci√≥n dejen vivir!!! Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç,0,0,FALSE,968982406995873793,NA
2018-02-28T22:53:04Z,jgaol,#RayoEvolizador Cuando la cojudez no tiene l√≠mites!!!,0,0,FALSE,968982411303366656,NA
2018-02-28T22:53:25Z,thestreetsays,#RayoEvolizador https://t.co/q8VQvqQMfs,3,0,FALSE,968982498914037760,https://t.co/q8VQvqQMfs
2018-02-28T22:53:51Z,LosTiemposBol,El #RayoEvolizador es tendencia en las redes sociales https://t.co/9ah1psz59x https://t.co/EZ4P1yXROF,13,3,FALSE,968982609949790211,https://t.co/9ah1psz59x
2018-02-28T22:54:18Z,PabloEid,"No pod√≠a falta @evoespueblo 

#RayoEvolizador https://t.co/dqQ6FCwMQL",11,8,FALSE,968982723267387392,https://t.co/dqQ6FCwMQL
2018-02-28T22:55:39Z,Chueks,@angelcaido666x #RayoEvolizador https://t.co/dFg3YjENjm,9,3,FALSE,968983061726711809,https://t.co/dFg3YjENjm
2018-02-28T22:56:23Z,weirdo393,#RayoEvolizador https://t.co/8LoTXyb7Kx,11,3,FALSE,968983247202979841,https://t.co/8LoTXyb7Kx
